account_id,account_name,plan_tier,user_segment,device_platform,acquisition_channel,recipe_saves,account_age_days,contract_value_aud,churned_90d,upgraded_90d
acc_001673,Green Household,premium,foodie,ios,app_store_search,116,264,91.68,False,False
acc_001674,Moore Family,free,family_planning,ios,social_media,97,528,0.0,False,False
acc_001675,Jackson Family,premium,foodie,android,referral,134,229,86.8,False,False
acc_001676,The Jacksons,free,family_planning,android,organic_search,16,391,0.0,False,False
acc_001677,Taylor & Wright,premium,budget_cooking,android,referral,157,409,78.48,False,False
acc_001678,Thomas Household,premium,budget_cooking,ios,referral,80,155,86.58,False,False
acc_001679,The Taylors,family,budget_cooking,android,organic_search,45,518,131.32,False,False
acc_001680,Scott Household,free,foodie,ios,organic_search,95,686,0.0,True,False
acc_001681,Smith-Wilson Kitchen,free,family_planning,ios,social_media,95,154,0.0,False,True
acc_001682,Taylor Family,premium,health_fitness,ios,influencer,62,161,72.66,False,False
acc_001683,The Browns,premium,budget_cooking,ios,referral,161,430,65.18,False,False
acc_001684,The Daviss,free,dietary_specific,ios,organic_search,132,706,0.0,False,False
acc_001685,Davis & Smith,premium,family_planning,android,app_store_search,42,535,79.81,False,False
acc_001686,Green-Garcia Kitchen,premium,family_planning,web,organic_search,34,627,79.49,False,False
acc_001687,Baker Household,free,dietary_specific,web,paid_social,12,397,0.0,False,False
acc_001688,Rodriguez Household,premium,budget_cooking,ios,influencer,15,671,76.58,False,False
acc_001689,Young & Davis,free,health_fitness,ios,referral,130,408,0.0,False,False
acc_001690,Wright Household,premium,family_planning,ios,app_store_search,3,668,72.34,False,False
acc_001691,Davis Family,free,dietary_specific,ios,organic_search,26,686,0.0,False,False
acc_001692,The Clarks,free,family_planning,web,referral,108,543,0.0,False,False
acc_001693,Lewis & Williams,free,health_fitness,android,influencer,85,42,0.0,True,False
acc_001694,Harris Family,premium,family_planning,ios,referral,61,387,73.44,True,False
acc_001695,Wright Household,family,budget_cooking,ios,app_store_search,84,711,133.98,False,False
acc_001696,Lewis Household,free,foodie,ios,organic_search,45,487,0.0,False,False
acc_001697,Adams-Smith Kitchen,free,health_fitness,ios,paid_social,27,450,0.0,True,False
acc_001698,Lee Household,family,health_fitness,android,app_store_search,57,481,136.97,False,False
acc_001699,The Garcias,family,foodie,ios,app_store_search,167,506,130.06,True,False
acc_001700,Martin-Thompson Kitchen,premium,family_planning,ios,social_media,55,514,88.34,False,False
acc_001701,Harris & Martin,premium,budget_cooking,web,paid_social,148,708,87.72,False,False
acc_001702,Scott Family,free,foodie,android,social_media,49,254,0.0,False,False
acc_001703,Thompson & Jackson,premium,family_planning,android,social_media,46,725,90.85,True,False
acc_001704,The Whites,premium,health_fitness,ios,app_store_search,163,518,79.37,False,True
acc_001705,Adams & Davis,premium,health_fitness,ios,referral,146,587,68.58,False,False
acc_001706,Wright-White Kitchen,free,foodie,ios,referral,153,105,0.0,False,False
acc_001707,Harris-Jackson Kitchen,family,dietary_specific,ios,app_store_search,39,259,123.93,False,False
acc_001708,Rodriguez Household,free,family_planning,ios,organic_search,42,620,0.0,False,False
acc_001709,The Greens,premium,foodie,ios,social_media,4,400,80.99,False,False
acc_001710,Davis Household,premium,dietary_specific,android,app_store_search,81,254,76.92,False,False
acc_001711,Adams-Scott Kitchen,free,health_fitness,ios,organic_search,60,616,0.0,False,True
acc_001712,Johnson Household,family,health_fitness,android,paid_social,178,357,125.44,False,False
acc_001713,Jones Family,family,budget_cooking,android,referral,62,104,127.87,False,False
acc_001714,Davis Household,premium,family_planning,web,influencer,117,324,66.53,False,False
acc_001715,Jones Household,free,family_planning,ios,app_store_search,2,264,0.0,False,False
acc_001716,Brown Family,premium,health_fitness,ios,app_store_search,91,431,70.38,True,False
acc_001717,The Lewiss,family,health_fitness,ios,organic_search,104,235,128.11,False,False
acc_001718,White & Nelson,premium,family_planning,android,app_store_search,111,456,77.08,False,False
acc_001719,Allen & Brown,free,foodie,android,social_media,155,564,0.0,False,False
acc_001720,Smith Household,free,foodie,ios,referral,126,631,0.0,False,False
acc_001721,Nelson Family,family,dietary_specific,ios,influencer,99,125,134.13,False,False
acc_001722,The Johnsons,free,health_fitness,ios,app_store_search,78,130,0.0,False,False
acc_001723,King Household,free,foodie,android,social_media,143,471,0.0,False,False
acc_001724,Walker Family,free,budget_cooking,ios,social_media,164,79,0.0,False,False
acc_001725,The Smiths,premium,foodie,ios,app_store_search,48,246,86.1,False,False
acc_001726,King Household,free,health_fitness,ios,app_store_search,166,408,0.0,True,False
acc_001727,Moore Family,premium,family_planning,android,influencer,70,671,69.83,False,False
acc_001728,Young & Wright,premium,foodie,ios,social_media,95,273,72.02,True,False
acc_001729,Nelson Family,family,foodie,android,organic_search,50,532,139.14,False,False
acc_001730,Adams & Baker,premium,health_fitness,web,organic_search,80,544,74.77,False,False
acc_001731,Carter-Martin Kitchen,free,budget_cooking,android,influencer,143,638,0.0,False,False
acc_001732,Garcia Household,premium,dietary_specific,ios,app_store_search,81,326,70.73,False,False
acc_001733,Walker & Taylor,premium,family_planning,web,influencer,145,214,91.34,False,False
acc_001734,Clark & Smith,premium,dietary_specific,ios,social_media,16,43,79.84,True,False
acc_001735,Wilson Family,free,health_fitness,android,referral,58,365,0.0,False,False
acc_001736,Miller & Thompson,premium,budget_cooking,ios,app_store_search,28,116,84.81,False,False
acc_001737,Miller & Rodriguez,free,family_planning,android,organic_search,88,697,0.0,False,False
acc_001738,Robinson & Adams,free,family_planning,ios,social_media,10,455,0.0,True,False
acc_001739,Wilson Household,premium,family_planning,android,influencer,8,729,86.01,False,False
acc_001740,Brown Household,family,health_fitness,ios,referral,95,501,130.36,False,False
acc_001741,The Martins,premium,foodie,ios,influencer,100,466,80.94,False,False
acc_001742,Wright Family,family,foodie,web,referral,15,519,126.71,False,False
acc_001743,Jackson & Adams,premium,budget_cooking,ios,app_store_search,71,234,85.79,False,False
acc_001744,Wilson & Thompson,premium,health_fitness,ios,organic_search,76,424,79.41,False,False
acc_001745,Davis Family,premium,family_planning,android,app_store_search,74,353,91.74,False,False
acc_001746,Thomas-Harris Kitchen,family,family_planning,web,app_store_search,175,53,137.36,False,False
acc_001747,Harris Household,free,budget_cooking,ios,app_store_search,16,361,0.0,True,False
acc_001748,Robinson Family,premium,budget_cooking,ios,organic_search,40,173,89.04,False,False
acc_001749,White & Miller,free,health_fitness,ios,social_media,124,476,0.0,False,False
acc_001750,Hall & Baker,free,health_fitness,android,app_store_search,165,148,0.0,False,False
acc_001751,King Family,premium,dietary_specific,ios,referral,115,423,78.23,True,False
acc_001752,Jones Household,premium,family_planning,ios,influencer,61,163,81.57,True,False
acc_001753,King-Miller Kitchen,family,family_planning,ios,app_store_search,25,75,130.08,False,False
acc_001754,Robinson Family,premium,budget_cooking,ios,influencer,133,410,83.83,True,False
acc_001755,Williams Household,family,budget_cooking,android,referral,151,536,131.93,True,False
acc_001756,Thomas Family,premium,dietary_specific,web,referral,61,458,68.02,False,False
acc_001757,Jones & White,free,family_planning,android,organic_search,20,612,0.0,False,False
acc_001758,The Lees,premium,health_fitness,ios,referral,60,94,76.28,False,False
acc_001759,Scott & Young,premium,family_planning,ios,referral,112,404,75.53,False,False
acc_001760,Harris Household,premium,health_fitness,android,app_store_search,73,685,83.27,False,False
acc_001761,Moore Family,free,budget_cooking,ios,referral,175,113,0.0,False,False
acc_001762,The Bakers,family,budget_cooking,ios,paid_social,122,282,138.02,False,False
acc_001763,The Williamss,free,foodie,web,app_store_search,138,298,0.0,False,False
acc_001764,Johnson Family,premium,health_fitness,web,paid_social,29,622,75.36,False,False
acc_001765,Martin Family,premium,budget_cooking,android,app_store_search,43,476,88.6,False,False
acc_001766,Walker-Martin Kitchen,premium,budget_cooking,ios,social_media,156,552,66.83,False,False
acc_001767,Jackson-Rodriguez Kitchen,free,health_fitness,android,app_store_search,28,141,0.0,False,False
acc_001768,Green Family,premium,foodie,web,organic_search,110,23,66.95,False,False
acc_001769,Harris-Moore Kitchen,free,health_fitness,android,paid_social,90,389,0.0,False,False
acc_001770,Brown Household,premium,health_fitness,android,app_store_search,151,720,90.24,True,False
acc_001771,Scott-Williams Kitchen,premium,family_planning,ios,app_store_search,178,713,76.86,False,False
acc_001772,White-King Kitchen,family,family_planning,android,influencer,79,60,120.62,False,False
acc_001773,The Thompsons,free,budget_cooking,web,organic_search,174,254,0.0,False,False
acc_001774,Green & Lewis,premium,health_fitness,web,influencer,27,364,70.59,False,False
acc_001775,Walker & Taylor,premium,dietary_specific,android,organic_search,180,122,81.07,False,False
acc_001776,Walker & Young,free,health_fitness,android,app_store_search,24,253,0.0,False,False
acc_001777,Allen-Lee Kitchen,premium,foodie,android,referral,78,691,78.04,False,False
acc_001778,The Daviss,family,budget_cooking,ios,social_media,84,206,143.17,True,False
acc_001779,Lewis & Rodriguez,family,family_planning,ios,app_store_search,168,504,126.51,True,False
acc_001780,Anderson Household,free,foodie,android,organic_search,15,249,0.0,False,False
acc_001781,Clark & Wilson,family,health_fitness,android,app_store_search,75,186,126.75,False,False
acc_001782,Hall Household,free,foodie,ios,referral,30,107,0.0,False,False
acc_001783,Scott-Carter Kitchen,free,family_planning,android,social_media,49,80,0.0,False,False
acc_001784,The Carters,free,dietary_specific,ios,organic_search,18,697,0.0,False,False
acc_001785,White Household,free,family_planning,ios,social_media,153,447,0.0,False,False
acc_001786,Green Family,premium,foodie,ios,influencer,173,637,92.34,False,False
acc_001787,Jackson-Adams Kitchen,premium,health_fitness,android,app_store_search,51,209,78.77,True,False
acc_001788,Jones Household,premium,dietary_specific,ios,app_store_search,92,459,88.98,False,False
acc_001789,Hall Family,premium,health_fitness,android,app_store_search,41,369,67.78,False,False
acc_001790,Taylor-Jones Kitchen,premium,dietary_specific,ios,referral,108,633,72.06,False,False
acc_001791,Hall Family,premium,health_fitness,android,influencer,70,362,84.52,False,False
acc_001792,Green-Scott Kitchen,premium,family_planning,ios,social_media,66,607,86.73,False,True
acc_001793,Martin Family,free,budget_cooking,android,organic_search,6,96,0.0,False,False
acc_001794,The Taylors,premium,family_planning,android,app_store_search,19,360,72.28,False,False
acc_001795,Taylor Household,free,budget_cooking,web,referral,111,669,0.0,False,False
acc_001796,Allen-Williams Kitchen,premium,budget_cooking,ios,influencer,124,248,69.61,False,False
acc_001797,Moore Family,premium,dietary_specific,android,app_store_search,33,48,75.26,False,False
acc_001798,Robinson-Miller Kitchen,family,family_planning,web,app_store_search,63,435,141.62,False,False
acc_001799,Smith-Anderson Kitchen,free,health_fitness,android,app_store_search,36,95,0.0,False,False
